"Algorithm Name"	Type	"Graph Name"	"Average Time"	"Average Memory"	"Start Time"	"End Time"
"VectorVectorContainer"	ParallelInplace#4	"socfb-Michigan23.mtx"	128.478	1.18488e+07	2022-Apr-24 23:55:41.488149	2022-Apr-24 23:55:42.157455
"VectorVectorContainer"	ParallelInplace#4	"socfb-Texas84.mtx"	143.638	1.39342e+07	2022-Apr-24 23:55:42.157662	2022-Apr-24 23:55:42.893355
"VectorVectorContainer"	ParallelInplace#4	"socfb-uci-uni_90M.edges"	16730.5	1.13789e+10	2022-Apr-24 23:55:42.893561	2022-Apr-24 23:57:16.786864
"VectorVectorContainer"	ParallelInplace#4	"socfb-UIllinois20.mtx"	313.473	1.24292e+07	2022-Apr-24 23:57:16.963324	2022-Apr-24 23:57:18.544979
"VectorVectorContainer"	ParallelInplace#4	"socf-konect.edges"	12139	8.93165e+09	2022-Apr-24 23:57:18.545170	2022-Apr-24 23:58:24.426143
"VectorVectorContainer"	ParallelInplace#4	"soc-google-plus.txt"	226.755	3.87097e+07	2022-Apr-24 23:58:24.426256	2022-Apr-24 23:58:25.616666
"VectorVectorContainer"	ParallelInplace#4	"soc-livejournal.mtx"	2828.29	7.71845e+08	2022-Apr-24 23:58:25.616888	2022-Apr-24 23:58:40.343656
"VectorVectorContainer"	ParallelInplace#4	"soc-orkut.edges"	8585.24	1.09022e+09	2022-Apr-24 23:58:40.343756	2022-Apr-24 23:59:24.449569
"VectorVectorContainer"	ParallelInplace#4	"soc-orkut_106M.edges"	12436.4	1.05118e+09	2022-Apr-24 23:59:24.449673	2022-Apr-25 00:00:31.224399
"VectorVectorContainer"	ParallelInplace#4	"soc-orkut-dir_120M.edges"	9023.82	1.07584e+09	2022-Apr-25 00:00:31.224497	2022-Apr-25 00:01:17.161560
"VectorVectorContainer"	ParallelInplace#4	"soc-pokec.mtx"	1865.1	2.44824e+08	2022-Apr-25 00:01:17.161653	2022-Apr-25 00:01:26.930321
"VectorVectorContainer"	ParallelInplace#4	"soc-sinaweibo_260M.edges"	59429.2	1.19238e+10	2022-Apr-25 00:01:26.930430	2022-Apr-25 00:06:52.570687
"VectorVectorContainer"	ParallelInplace#4	"soc-wiki-Talk-dir.mtx"	1722.32	2.45848e+08	2022-Apr-25 00:06:52.668804	2022-Apr-25 00:07:01.385059
"VectorVectorContainer"	ParallelInplace#4	"tech-as-skitter.mtx"	1062.73	2.33501e+08	2022-Apr-25 00:07:01.385157	2022-Apr-25 00:07:06.950940
"VectorVectorContainer"	ParallelInplace#4	"tech-as-skitter_10M.mtx"	1049.48	2.33501e+08	2022-Apr-25 00:07:06.951039	2022-Apr-25 00:07:12.456399
"VectorVectorContainer"	ParallelInplace#4	"tech-ip.edges"	1824.94	4.30036e+08	2022-Apr-25 00:07:12.456500	2022-Apr-25 00:07:21.999210
"VectorVectorContainer"	ParallelInplace#4	"tech-p2p-gnutella.mtx"	35.1212	1.00366e+07	2022-Apr-25 00:07:21.999320	2022-Apr-25 00:07:22.185440
"VectorVectorContainer"	ParallelInplace#4	"web-Stanford.mtx"	242.762	4.69962e+07	2022-Apr-25 00:07:22.185645	2022-Apr-25 00:07:23.460182
"VectorVectorContainer"	ParallelInplace#4	"web-uk-2005.mtx"	878.628	8.42428e+07	2022-Apr-25 00:07:23.460290	2022-Apr-25 00:07:27.889113
"VectorVectorContainer"	ParallelInplace#4	"web-wikipedia2009.mtx"	615.791	2.53611e+08	2022-Apr-25 00:07:27.889211	2022-Apr-25 00:07:31.147191
"VectorVectorContainer"	ParallelInplace#4	"test"	CRASHED	CRASHED
"VectorVectorContainer"	ParallelInplace#4	"bn-1.8M-166M.edges"	12758.4	1.12095e+09	2022-Apr-25 00:07:31.151643	2022-Apr-25 00:08:35.398445
"VectorVectorContainer"	ParallelInplace#4	"sample"	CRASHED	CRASHED
"VectorVectorContainer"	ParallelInplace#4	"description"	CRASHED	CRASHED
"VectorVectorContainer"	ParallelInplace#4	"parallel"	CRASHED	CRASHED
"VectorVectorContainer"	ParallelInplace#8	"bn-449k-3.3M.edges"	229.157	1.46607e+08	2022-Apr-25 00:08:35.403925	2022-Apr-25 00:08:36.584542
